r0005,s9,18.02850474,375,77.51058815,中村藤吉平等院店,34.8914461,135.8063561,渡月橋,35.0145002,135.6774377
r0006,s1,37.48681503,357,27.63644244,志津香,34.68433148,135.8369361,二條城,35.0142299,135.748218
r0006,s2,34.19982115,169,21.47863172,志津香,34.68433148,135.8369361,三十三間堂,34.9878845,135.7717126
r0006,s3,31.84989929,290,30.74673696,志津香,34.68433148,135.8369361,千本鳥居,34.9668125,135.7747489
r0006,s4,22.89464486,43,40.11141237,志津香,34.68433148,135.8369361,平等院鳳凰堂,34.8892908,135.8076783
r0006,s5,38.45243301,32,24.47965379,志津香,34.68433148,135.8369361,京都御所,35.0254135,135.7621246
r0006,s6,34.36814511,52,17.29575705,志津香,34.68433148,135.8369361,京都塔,34.9874767,135.7594926
r0006,s7,40.59622597,35,23.89611996,志津香,34.68433148,135.8369361,金閣寺,35.0393553,135.7293265
r0006,s8,34.77427752,79,9.17614397,志津香,34.68433148,135.8369361,清水寺,34.9948561,135.7850463
r0006,s9,39.42590861,203,27.88535577,志津香,34.68433148,135.8369361,渡月橋,35.0145002,135.6774377
r0007,s1,2.669270464,235,64.07123765,茶寮都路里,35.00365368,135.7744845,二條城,35.0142299,135.748218
r0007,s2,1.767647965,103,59.9105201,茶寮都路里,35.00365368,135.7744845,三十三間堂,34.9878845,135.7717126
r0007,s3,4.087243008,129,56.40593455,茶寮都路里,35.00365368,135.7744845,千本鳥居,34.9668125,135.7747489
r0007,s4,13.04467186,26,45.26934316,茶寮都路里,35.00365368,135.7744845,平等院鳳凰堂,34.8892908,135.8076783
r0007,s5,2.664636874,21,62.04217715,茶寮都路里,35.00365368,135.7744845,京都御所,35.0254135,135.7621246
r0007,s6,2.257012572,61,65.8475944,茶寮都路里,35.00365368,135.7744845,京都塔,34.9874767,135.7594926
r0007,s7,5.716024034,27,60.84553505,茶寮都路里,35.00365368,135.7744845,金閣寺,35.0393553,135.7293265
r0007,s8,1.371943183,52,52.71533325,茶寮都路里,35.00365368,135.7744845,清水寺,34.9948561,135.7850463
r0007,s9,8.93960303,113,53.91508105,茶寮都路里,35.00365368,135.7744845,渡月橋,35.0145002,135.6774377
r0008,s1,1.439521811,79,54.02096345,一風堂,35.0048953,135.7591724,二條城,35.0142299,135.748218
r0008,s2,2.207281539,88,57.4699124,一風堂,35.0048953,135.7591724,三十三間堂,34.9878845,135.7717126
r0008,s3,4.457865944,59,49.0857035,一風堂,35.0048953,135.7591724,千本鳥居,34.9668125,135.7747489
r0008,s4,13.56894154,9,34.20876554,一風堂,35.0048953,135.7591724,平等院鳳凰堂,34.8892908,135.8076783
r0008,s5,2.29219887,7,52.2231398,一風堂,35.0048953,135.7591724,京都御所,35.0254135,135.7621246
r0008,s6,1.932649357,18,52.8721198,一風堂,35.0048953,135.7591724,京都塔,34.9874767,135.7594926
r0008,s7,4.694129775,5,47.60856346,一風堂,35.0048953,135.7591724,金閣寺,35.0393553,135.7293265
r0008,s8,2.611401939,20,48.17920569,一風堂,35.0048953,135.7591724,清水寺,34.9948561,135.7850463
r0008,s9,7.536243442,82,51.53234945,一風堂,35.0048953,135.7591724,渡月橋,35.0145002,135.6774377
r0009,s1,1.87172261,141,58.0892834,名代豬排,35.0089256,135.7676845,二條城,35.0142299,135.748218
r0009,s2,2.363097549,108,59.66243485,名代豬排,35.0089256,135.7676845,三十三間堂,34.9878845,135.7717126
r0009,s3,4.716353637,119,54.50453625,名代豬排,35.0089256,135.7676845,千本鳥居,34.9668125,135.7747489
r0009,s4,13.76584217,24,42.93708672,名代豬排,35.0089256,135.7676845,平等院鳳凰堂,34.8892908,135.8076783
r0009,s5,1.898265083,25,65.9609342,名代豬排,35.0089256,135.7676845,京都御所,35.0254135,135.7621246
r0009,s6,2.494300505,41,59.2595997,名代豬排,35.0089256,135.7676845,京都塔,34.9874767,135.7594926
r0009,s7,4.863222478,17,55.29866165,名代豬排,35.0089256,135.7676845,金閣寺,35.0393553,135.7293265
r0009,s8,2.22445964,43,50.74665375,名代豬排,35.0089256,135.7676845,清水寺,34.9948561,135.7850463
r0009,s9,8.260474571,94,52.2289172,名代豬排,35.0089256,135.7676845,渡月橋,35.0145002,135.6774377
r0010,s1,8.898293789,93,45.30875673,伊藤久右衛門 京都駅前店,34.9393227,135.7133801,二條城,35.0142299,135.748218
r0010,s2,7.576672672,64,46.88901076,伊藤久右衛門 京都駅前店,34.9393227,135.7133801,三十三間堂,34.9878845,135.7717126
r0010,s3,6.381356863,85,48.74367019,伊藤久右衛門 京都駅前店,34.9393227,135.7133801,千本鳥居,34.9668125,135.7747489
r0010,s4,10.25013857,8,38.79478608,伊藤久右衛門 京都駅前店,34.9393227,135.7133801,平等院鳳凰堂,34.8892908,135.8076783
r0010,s5,10.53705508,13,46.11780144,伊藤久右衛門 京都駅前店,34.9393227,135.7133801,京都御所,35.0254135,135.7621246
r0010,s6,6.802571794,41,53.12286585,伊藤久右衛門 京都駅前店,34.9393227,135.7133801,京都塔,34.9874767,135.7594926
r0010,s7,11.19274764,12,44.34909632,伊藤久右衛門 京都駅前店,34.9393227,135.7133801,金閣寺,35.0393553,135.7293265
r0010,s8,8.988437102,142,50.20717375,伊藤久右衛門 京都駅前店,34.9393227,135.7133801,清水寺,34.9948561,135.7850463
r0010,s9,8.962742609,64,47.35288255,伊藤久右衛門 京都駅前店,34.9393227,135.7133801,渡月橋,35.0145002,135.6774377
r0011,s1,3.141600676,118,54.70887865,山元麵藏,35.0142903,135.782638,二條城,35.0142299,135.748218
r0011,s2,3.094596059,72,54.26800435,山元麵藏,35.0142903,135.782638,三十三間堂,34.9878845,135.7717126
r0011,s3,5.316224379,101,51.87286715,山元麵藏,35.0142903,135.782638,千本鳥居,34.9668125,135.7747489
r0011,s4,14.05476199,21,40.67817679,山元麵藏,35.0142903,135.782638,平等院鳳凰堂,34.8892908,135.8076783
r0011,s5,2.242287381,16,58.90445375,山元麵藏,35.0142903,135.782638,京都御所,35.0254135,135.7621246
r0011,s6,3.648725007,14,49.17772881,山元麵藏,35.0142903,135.782638,京都塔,34.9874767,135.7594926
r0011,s7,5.603739798,19,55.7182653,山元麵藏,35.0142903,135.782638,金閣寺,35.0393553,135.7293265
r0011,s8,2.167221607,28,49.49792303,山元麵藏,35.0142903,135.782638,清水寺,34.9948561,135.7850463
